Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2.0,83.4,2.0,385.8,41.0,1194.9882,0.0,0.018043477,10.25951,0.0,Oct,1,1,3,2,Returning_Visitor,False,False
1.0,4.0,0.0,0.0,31.0,1075.7595,0.0,0.007758621,0.0,0.0,May,2,6,2,11,New_Visitor,False,False
0.0,0.0,0.0,0.0,108.0,4590.431,0.005555556,0.022751324,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
4.0,54.933334,0.0,0.0,35.0,1126.6666,0.0,0.005952381,28.328867,0.0,Jul,2,2,7,2,Returning_Visitor,False,False
1.0,7.0,0.0,0.0,39.0,1118.8334,0.005405405,0.0190991,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,447.5,0.02,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
1.0,8.0,0.0,0.0,10.0,109.19444,0.04,0.06,0.0,0.0,Dec,1,1,7,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,37.0,4339.3667,0.009009009,0.036036037,13.663085,0.0,Sep,2,2,4,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
13.0,255.91592,0.0,0.0,255.0,8467.584,0.017351104,0.025016421,0.6853358,0.0,June,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,934.36664,0.024,0.054,0.0,0.6,May,2,2,6,13,Returning_Visitor,False,False
1.0,7.0,7.0,141.0,25.0,1644.0,0.002150538,0.018817203,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,2.6666667,0.05,0.14,0.0,0.0,Feb,3,2,2,4,Returning_Visitor,False,False
4.0,56.666668,0.0,0.0,21.0,797.2952,0.0,0.019875776,0.0,0.0,May,1,1,3,2,Returning_Visitor,False,False
6.0,313.0,2.0,0.0,49.0,2382.4285,0.02264151,0.04822756,5.5133457,0.0,May,4,2,1,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1,13,New_Visitor,False,False
5.0,501.75,0.0,0.0,18.0,628.5833,0.004761905,0.012698413,37.02263,0.0,Nov,2,2,3,3,Returning_Visitor,False,True
0.0,0.0,1.0,0.0,57.0,1190.5488,0.007017544,0.027309941,17.16746,0.6,May,2,2,1,6,Returning_Visitor,False,True
7.0,440.58334,0.0,0.0,48.0,1777.7024,0.0,0.021538462,14.744496,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
8.0,85.48223,1.0,5.5,227.0,3818.3086,0.007264957,0.018863427,0.15482125,0.0,Oct,2,2,1,13,Returning_Visitor,False,False
2.0,30.0,0.0,0.0,10.0,121.0,0.016666668,0.025,0.0,0.0,May,3,6,3,3,New_Visitor,False,False
8.0,354.83334,1.0,57.0,19.0,2217.3333,0.008333333,0.01736111,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
8.0,72.25,1.0,21.5,51.0,1124.6931,0.022807019,0.036550086,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,162.5,0.0,0.03333333,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
4.0,40.2,1.0,0.0,12.0,2339.207,0.011111111,0.036944445,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,196.0,0.0,0.022222223,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,47.4,0.0,0.06666667,26.852102,0.0,Oct,3,2,7,4,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,19.0,696.875,0.010526316,0.03508772,0.0,0.0,Dec,1,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,121.0,0.0,0.05,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,28.0,2524.0,0.008928571,0.051785715,0.0,0.0,May,2,2,1,3,Returning_Visitor,True,False
9.0,122.0,1.0,87.0,50.0,1694.7976,0.008928571,0.018154763,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,False,False
3.0,222.5,0.0,0.0,11.0,764.5,0.015384615,0.043589745,0.0,0.0,May,2,2,6,11,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,Dec,8,13,9,20,Other,False,False
0.0,0.0,0.0,0.0,10.0,194.0,0.02,0.04,0.0,0.0,Mar,2,5,7,1,Returning_Visitor,False,False
5.0,41.3,0.0,0.0,24.0,446.92776,0.0,0.008602151,0.0,1.0,Feb,2,2,8,1,Returning_Visitor,True,False
1.0,19.833334,0.0,0.0,17.0,545.0833,0.0,0.00625,9.836358,0.0,Nov,3,2,5,2,New_Visitor,False,True
5.0,61.875,0.0,0.0,164.0,4389.8877,0.001183432,0.010151043,6.664239,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,28.0,385.5,0.08735632,0.106206894,0.0,0.8,May,3,2,5,3,Returning_Visitor,False,False
4.0,246.8,0.0,0.0,13.0,175.76666,0.04,0.053333335,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,63.0,0.0,0.04,0.0,0.0,Feb,2,2,1,3,Returning_Visitor,False,False
5.0,327.4,0.0,0.0,86.0,2806.847,0.001532567,0.004061303,0.0,0.0,Oct,3,2,9,3,Returning_Visitor,True,False
7.0,52.875,0.0,0.0,9.0,152.41667,0.0,0.017777778,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,1041.75,0.018181818,0.027272727,0.0,0.0,Dec,2,2,5,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,355.5,0.022222223,0.044444446,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,202.0,0.03333333,0.05,0.0,0.4,May,2,2,6,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,1004.5,0.0,0.05,27.777258,0.0,Dec,1,1,4,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,False
5.0,110.0,0.0,0.0,39.0,1584.0444,0.0,0.016744185,12.7314415,0.0,May,4,1,8,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,803.0,0.046153847,0.05,0.0,0.0,May,2,5,3,3,Returning_Visitor,False,False
4.0,60.0,3.0,37.833332,21.0,868.01666,0.0,0.008,40.725628,0.0,Dec,1,1,1,2,New_Visitor,False,True
2.0,73.958336,0.0,0.0,17.0,864.99835,0.025,0.0375,27.831161,0.0,Sep,3,2,4,1,Returning_Visitor,False,True
5.0,169.0,0.0,0.0,3.0,50.0,0.0,0.03333333,0.0,0.0,Mar,1,1,1,9,New_Visitor,False,False
13.0,225.53864,8.0,368.15475,111.0,3874.241,0.006494118,0.021731397,6.245398,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
4.0,200.83333,0.0,0.0,18.0,381.33334,0.0,0.009090909,0.0,0.0,Mar,2,4,7,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,15.0,313.25,0.013333333,0.03333333,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,869.0,0.0,0.022222223,0.0,0.0,May,2,5,1,4,Returning_Visitor,False,False
8.0,574.55,0.0,0.0,15.0,571.4239,0.031578947,0.029645042,0.0,0.0,Oct,3,2,4,2,Returning_Visitor,False,False
1.0,11.0,0.0,0.0,29.0,664.75,0.0,0.005057471,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
3.0,65.166664,2.0,16.0,23.0,599.3333,0.008333333,0.016666668,5.4945,0.0,May,1,8,2,11,Returning_Visitor,True,True
5.0,106.0,0.0,0.0,30.0,1418.0,0.0,0.010344828,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
1.0,6.0,0.0,0.0,14.0,1183.0,0.0,0.004761905,17.533617,0.0,Nov,2,2,6,10,New_Visitor,True,True
0.0,0.0,1.0,242.8,73.0,1860.95,0.005405405,0.019527027,0.0,0.0,June,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,270.0,0.0,0.004,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,2,2,1,3,Returning_Visitor,False,False
3.0,63.0,0.0,0.0,10.0,142.66667,0.0,0.015384615,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,29.0,2841.0,0.0,0.024137931,0.0,0.8,May,2,2,7,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,51.0,1219.0543,0.0,0.012113703,9.063088,0.0,Aug,2,2,2,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,33.0,1035.0834,0.012121212,0.032323234,0.0,0.0,Nov,2,10,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,421.16666,0.0,0.028205128,0.0,0.8,May,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,331.0,0.05,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,270.0,0.028571429,0.035714287,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
9.0,57.958332,0.0,0.0,32.0,498.2,0.0,0.010675991,27.61403,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,194.06667,0.001904762,0.051238094,0.0,0.0,May,2,5,4,2,Returning_Visitor,False,False
10.0,253.9,7.0,218.0,91.0,2869.788,0.002,0.005452381,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Dec,3,7,3,1,Returning_Visitor,False,False
1.0,15.2,0.0,0.0,6.0,199.6,0.0,0.014285714,0.0,0.0,Oct,1,8,2,6,New_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,103.0,0.02,0.036666665,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,False
5.0,120.0,1.0,0.0,27.0,1583.5962,0.0,0.028282829,39.6327,0.0,Mar,2,2,4,2,Returning_Visitor,False,False
5.0,345.0,0.0,0.0,7.0,229.5,0.03,0.026666667,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1,1,5,3,New_Visitor,False,False
6.0,465.83334,2.0,71.0,26.0,1558.0,0.006666667,0.013333333,7.1696177,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
13.0,1249.8096,4.0,205.0,36.0,1626.6255,0.010638298,0.026186256,6.8317924,0.0,Mar,3,2,2,3,Returning_Visitor,False,False
1.0,14.0,0.0,0.0,4.0,65.0,0.0,0.05,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
5.0,85.166664,4.0,365.96667,31.0,538.72,0.014035088,0.029699247,0.0,0.0,Oct,4,1,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,31.0,1189.3334,0.0,0.031182796,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
6.0,88.75,0.0,0.0,22.0,757.375,0.001481481,0.04222222,27.97633,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1.0,7.0,0.0,0.0,7.0,151.5,0.0,0.025,50.9925,0.0,May,2,2,1,1,Returning_Visitor,False,True
5.0,84.25,0.0,0.0,19.0,409.75,0.0,0.01038961,0.0,0.0,Mar,3,2,2,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,55.0,0.0,0.05,0.0,0.4,May,3,2,1,13,Returning_Visitor,False,False
4.0,135.0,0.0,0.0,12.0,401.2857,0.0,0.016,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,300.0,0.011111111,0.03333333,0.0,0.8,May,2,4,1,3,Returning_Visitor,False,False
11.0,570.25,0.0,0.0,39.0,1728.25,0.006666667,0.019777779,22.425768,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
4.0,100.0,0.0,0.0,18.0,954.9083,0.0,0.008521303,0.0,0.0,Nov,1,2,8,2,Returning_Visitor,True,False
1.0,48.4,0.0,0.0,22.0,2707.3867,0.0,0.009722222,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,True,False
13.0,249.39166,1.0,103.0,71.0,2582.6997,0.0,0.013853727,6.7337446,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,517.0357,0.0,0.00952381,23.300007,0.0,Dec,4,2,8,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,29.0,1721.125,0.042528737,0.07126437,0.0,0.6,May,3,2,2,13,Returning_Visitor,False,False
2.0,48.0,0.0,0.0,51.0,1671.375,0.001098901,0.016433567,0.0,0.0,Mar,2,2,1,6,Returning_Visitor,True,False
4.0,98.0,4.0,216.0,17.0,1243.5,0.0,0.008695652,32.80852,0.0,May,1,1,2,2,New_Visitor,False,True
9.0,73.25,0.0,0.0,26.0,2923.25,0.020689655,0.037931032,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
2.0,57.5,0.0,0.0,10.0,677.5,0.04761905,0.07013889,0.0,0.0,May,3,2,2,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,165.0,0.03,0.046666667,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,34.0,538.48,0.0,0.005882353,5.86044,0.0,Sep,2,2,7,2,Returning_Visitor,False,True
1.0,5.5,1.0,12.0,54.0,1470.9667,0.009090909,0.024545455,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
2.0,62.5,0.0,0.0,17.0,548.3333,0.0,0.031372547,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,328.91666,0.0,0.014285714,59.790142,0.0,Mar,3,2,1,3,Returning_Visitor,False,True
4.0,49.2,0.0,0.0,3.0,22.0,0.0,0.025,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,True
4.0,46.3,0.0,0.0,2.0,22.833334,0.0,0.03333333,0.0,0.0,Nov,2,2,6,2,New_Visitor,True,True
7.0,58.6,0.0,0.0,20.0,585.88336,0.017391304,0.04463768,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,True,False
5.0,140.6,0.0,0.0,81.0,2408.3127,0.002554278,0.007459475,23.075815,0.0,Oct,2,4,1,2,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,903.3571,0.054545455,0.054385964,0.0,0.0,Dec,3,3,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,61.5,0.0,0.03333333,0.0,0.0,Dec,1,1,9,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,25.0,588.71906,0.0,0.014782609,0.0,0.0,May,3,2,4,2,Returning_Visitor,False,False
7.0,118.5,0.0,0.0,28.0,829.2083,0.0,0.015151515,17.794563,0.0,Dec,1,2,3,2,Returning_Visitor,False,False
4.0,159.0,2.0,27.75,33.0,821.68256,0.000617284,0.019343434,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
2.0,47.0,0.0,0.0,42.0,1528.3824,0.0,0.004761905,17.696571,1.0,May,1,1,1,4,New_Visitor,True,True
5.0,46.142857,0.0,0.0,51.0,1346.6302,0.007126437,0.029719533,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,852.2,0.16423076,0.18034188,0.0,0.0,Aug,3,2,4,13,Returning_Visitor,False,False
10.0,293.0,0.0,0.0,29.0,1219.5167,0.0,0.015135135,8.897594,0.0,May,2,2,3,2,Returning_Visitor,True,False
4.0,33.0,0.0,0.0,3.0,20.0,0.0,0.04,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,False
4.0,77.6,0.0,0.0,39.0,1477.1548,0.038157895,0.073976606,0.7753181,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,5,6,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,116.0,5389.8833,0.009565217,0.02078675,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,False
1.0,466.0,0.0,0.0,6.0,609.5417,0.03333333,0.11666667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,98.333336,0.028571429,0.03265306,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,388.0,0.05,0.075,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
3.0,40.2,0.0,0.0,3.0,41.3,0.0,0.011111111,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,True,False
8.0,120.666664,2.0,559.0,44.0,1470.3334,0.016,0.019207792,7.435867,0.0,May,1,2,1,4,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.0,216.0,0.023809524,0.06666667,0.0,1.0,May,2,2,6,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,345.25,0.02,0.04,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,30.0,1732.0667,0.025806451,0.05075269,13.13492,0.0,Nov,2,2,9,10,Returning_Visitor,False,False
5.0,88.833336,0.0,0.0,27.0,494.64404,0.0,0.006781609,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
3.0,123.0,0.0,0.0,8.0,371.66666,0.0,0.011111111,0.0,0.0,Mar,3,2,4,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,22.0,0.05,0.06666667,0.0,0.0,Dec,3,2,7,20,Returning_Visitor,False,False
4.0,89.8,1.0,47.0,39.0,1167.9667,0.005853659,0.014390244,33.925114,0.0,May,4,1,3,3,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,44.5,0.06666667,0.13333334,0.0,0.0,Dec,2,2,9,3,Returning_Visitor,False,False
6.0,132.22,3.0,18.0,22.0,418.84445,0.0,0.001020408,0.0,0.0,Oct,2,2,1,2,New_Visitor,True,False
2.0,202.83333,0.0,0.0,11.0,613.8958,0.0,0.03076923,3.7287426,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,4190.75,0.021764707,0.07436975,0.0,0.0,May,2,2,8,6,Returning_Visitor,False,False
0.0,0.0,2.0,0.0,3.0,56.75,0.1,0.125,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2,10,3,3,Returning_Visitor,False,False
7.0,63.166668,0.0,0.0,105.0,4797.988,0.005607477,0.013726336,8.072426,0.0,May,2,2,3,1,Returning_Visitor,False,False
4.0,96.4,0.0,0.0,10.0,217.6,0.0,0.0,0.0,0.0,Nov,3,2,2,2,New_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,47.5,0.1,0.16666667,0.0,0.0,Nov,3,3,3,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,725.9,0.0,0.005263158,0.0,0.0,May,1,2,1,4,Returning_Visitor,False,False
4.0,42.0,1.0,28.5,34.0,1367.0,0.0,0.001960784,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,288.5,0.0,0.0125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,True,False
1.0,12.0,0.0,0.0,18.0,691.5,0.0,0.005,0.0,0.0,May,2,4,4,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,459.0,0.0,0.028571429,26.98,0.0,May,2,4,3,2,Returning_Visitor,False,True
1.0,5.0,0.0,0.0,59.0,1261.1666,0.035380118,0.060877193,0.0,0.6,May,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,337.1,0.0,0.027272727,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,False
2.0,134.0,0.0,0.0,7.0,77.333336,0.0,0.022222223,0.0,0.0,Mar,1,1,2,2,Returning_Visitor,False,False
1.0,6.0,0.0,0.0,20.0,739.8333,0.01904762,0.030952381,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,27.0,610.19165,0.015384615,0.03974359,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
1.0,5.0,1.0,7.0,31.0,561.094,0.034375,0.052507717,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False
8.0,122.1,2.0,0.0,20.0,695.1937,0.012098765,0.058821328,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,True,True
1.0,0.0,1.0,313.0,6.0,135.5,0.028571429,0.08571429,0.0,1.0,May,2,2,7,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.06666667,0.0,0.0,Nov,2,2,8,6,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,35.0,586.375,0.018285714,0.053714287,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,1228.5,0.039705884,0.059313726,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,72.0,0.0,0.05,0.0,0.8,May,2,2,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,167.83333,0.0,0.05,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
7.0,198.2585,4.0,492.9,81.0,2237.7573,0.007231405,0.018203638,3.0265718,0.0,Nov,3,2,3,6,Returning_Visitor,True,False
2.0,58.25,3.0,47.75,24.0,833.1667,0.028571429,0.053401362,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,4293.4,0.04117647,0.06470588,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
4.0,291.96008,4.0,52.4,219.0,6747.4146,0.003604845,0.020793071,5.4089355,0.0,June,2,2,6,1,Returning_Visitor,False,False
1.0,15.0,0.0,0.0,18.0,343.83334,0.0,0.0125,38.339943,0.0,Dec,2,13,9,20,New_Visitor,False,True
0.0,0.0,0.0,0.0,7.0,203.66667,0.0,0.00952381,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
7.0,138.15,0.0,0.0,9.0,232.31,0.0,0.028717948,0.0,0.0,Oct,2,2,5,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,11.0,170.5,0.0,0.018181818,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,554.5,0.0,0.018181818,49.625454,0.0,May,2,4,5,2,New_Visitor,False,True
2.0,20.2,0.0,0.0,45.0,580.9357,0.004444444,0.005,0.0,0.0,Aug,2,2,1,2,New_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,447.5,0.03,0.06533334,0.0,0.0,Mar,3,2,4,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,18.0,773.2,0.0,0.0125,46.474804,0.0,Nov,1,1,3,1,New_Visitor,False,True
2.0,11.0,0.0,0.0,4.0,15.0,0.0,0.04,0.0,0.0,Aug,2,10,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,817.95905,0.056060605,0.0795184,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,303.66666,0.005555556,0.046296295,0.0,0.0,Feb,2,4,5,2,Returning_Visitor,False,False
2.0,18.0,0.0,0.0,32.0,871.8333,0.009375,0.020833332,31.903875,0.6,May,4,1,1,3,Returning_Visitor,False,False
7.0,140.9,1.0,18.2,20.0,318.76666,0.0,0.009876543,0.0,0.0,Oct,2,2,3,2,New_Visitor,False,False
3.0,922.75,0.0,0.0,56.0,4681.421,0.007118644,0.02266882,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
5.0,32.6,0.0,0.0,70.0,939.7833,0.0,0.002702703,0.0,0.0,Aug,2,4,1,5,New_Visitor,True,True
9.0,179.37857,0.0,0.0,8.0,131.97858,0.0,0.0025,0.0,0.0,Sep,2,2,1,5,New_Visitor,False,False
3.0,14.0,0.0,0.0,25.0,4207.6665,0.008333333,0.020833332,0.0,0.0,May,2,2,3,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,34.0,1014.8333,0.011764706,0.048529413,0.0,0.4,May,2,2,2,13,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.075,0.0,0.0,Dec,3,2,2,3,New_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,59.0,0.0,0.03333333,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
8.0,163.375,0.0,0.0,18.0,403.41666,0.0,0.005,0.0,0.0,Dec,2,2,9,2,New_Visitor,False,False
0.0,0.0,1.0,11.0,54.0,1299.1967,0.003636364,0.022545455,0.0,0.0,Sep,1,1,3,2,Returning_Visitor,True,False
1.0,43.0,1.0,0.0,3.0,65.0,0.0,0.04,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,2,5,1,2,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,11.0,1855.6,0.027272727,0.054545455,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,83.0,3091.146,0.004938272,0.019075613,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
9.0,275.8,1.0,39.68,46.0,1354.8,0.010909091,0.04121212,0.0,0.0,Aug,2,2,6,3,Returning_Visitor,False,False
0.0,0.0,3.0,114.8,22.0,583.0933,0.0,0.01594203,2.7497168,0.0,Sep,1,1,3,1,Returning_Visitor,False,True
7.0,122.0,3.0,40.0,111.0,3154.971,0.003448276,0.014655172,2.6130629,0.0,Dec,2,2,1,1,Returning_Visitor,True,True
4.0,438.8,0.0,0.0,4.0,599.0,0.0,0.011111111,0.0,0.0,Aug,3,2,3,5,New_Visitor,True,False
2.0,28.0,0.0,0.0,25.0,384.15714,0.007407407,0.008333333,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,584.5,0.009090909,0.036363635,0.0,0.0,May,4,1,9,4,Returning_Visitor,False,False
1.0,15.0,0.0,0.0,12.0,189.66667,0.015384615,0.028205128,0.0,0.0,May,3,2,6,1,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,482.5,0.02,0.04,0.0,0.0,Nov,1,2,1,10,Returning_Visitor,False,False
1.0,46.5,0.0,0.0,14.0,398.97916,0.0,0.014285714,116.33787,0.0,Dec,8,13,9,20,Other,False,True
